attachment_path,literature_count,literature_ids_json
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\基于复杂网络的银企间拆借网络风险传播与溯源.pdf,1,[2812]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\商业银行房地产住房信贷风险及其防范.pdf,1,[2813]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\房地产价格影响因素的实证研究.pdf,1,[2815]
"C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\完善内部治理,降低金融风险.pdf",1,[2816]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\房地产投资与房地产周期性的波动.pdf,1,[2817]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\银行资本监管与系统性金融风险传递——基于DSGE模型的分析.pdf,1,[2818]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\城镇化、工业化与房地产价格波动——基于2005—2013省际面板数据分析.pdf,1,[2819]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\人民币汇率对房地产市场价格的多渠道影响效应研究_基于金融动态CGE模型.pdf,1,[2820]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\中国房地产价格波动风险的稳健性测度.pdf,1,[2821]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\银行杠杆、同业业务与系统性风险.pdf,1,[2822]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\降价抛售、系统性风险与银行系统稳定性.pdf,1,[2823]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\商业银行高管延付薪酬与系统性风险——基于管理者短视偏差中介效应的新视角分析.pdf,1,[2824]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\金融稳定实践的若干思考.pdf,1,[2825]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\公司房地产与公司股票市场表现的实证研究.pdf,1,[2826]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\城市轨道交通对住房价格影响的时间效应研究.pdf,1,[2827]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\房地产投资波动与城市化关联性研究.pdf,1,[2828]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\FinTech监管套利的“影子银行”策略及其系统性风险治理.pdf,1,[2829]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\如何看待中国金融系统性风险.pdf,1,[2830]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\房地产价格波动影响因素文献综述.pdf,1,[2831]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\从系统的角度认识和防范房地产金融风险.pdf,1,[2832]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\基于转移熵的银行间风险传染效应实证研究.pdf,1,[2833]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\房地产市场价格波动对消费的影响研究.pdf,1,[2834]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\我国金融稳定的基本现状与对策研究.pdf,1,[2835]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\系统性金融风险的防范与化解及对商业银行的建议.pdf,1,[2836]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\基于尾部关联视角的一带一路国家银行业系统性风险研究.pdf,1,[2837]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\金融周期对银行业系统性风险影响研究.pdf,1,[2838]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\新形势下影响我国房地产周期波动因素研究.pdf,1,[2839]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\中国上市银行内部评级体系有效性研究.pdf,1,[2840]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\外资准入负面清单制度对银行业风险的影响研究.pdf,1,[2841]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\中国货币政策对住房价格影响的实证研究.pdf,1,[2842]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\基于量价关系视角的限购政策效应研究.pdf,1,[2843]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\系统性金融风险生成的机理与防范化解.pdf,1,[2844]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\商业银行系统性风险评价及其防范研究.pdf,1,[2845]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\房地产市场波动与金融压力的时变动态关系研究.pdf,1,[2846]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\中国宏观审慎监管工具和政策协调的有效性研究.pdf,1,[2847]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\中国房地产周期波动理论和对策研究.pdf,1,[2848]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\房地产周期波动研究述评.pdf,1,[2849]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\中国银行间市场双边传染的风险估测及其系统性特征分析.pdf,1,[2850]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\银行系统性风险转嫁行为对问题银行关闭策略的影响.pdf,1,[2851]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\中国房地产市场波动对宏观经济波动的影响研究.pdf,1,[2852]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\房地产波动对经济增长的影响.pdf,1,[2853]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\我国商业银行系统性风险测评.pdf,1,[2854]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\银行竞争、批发融资与系统性风险.pdf,1,[2855]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\金融政策与中国房地产周期波动.pdf,1,[2856]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\房地产价格波动与通货膨胀预期.pdf,1,[2857]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\房价波动、住房自有率和房地产挤出效应.pdf,1,[2858]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\中国资产价格对通货膨胀的影响：理论与实证研究.pdf,1,[2859]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\从产业关联的角度分析房地产市场波动的影响——基于投入产出方法的实证研究.pdf,1,[2860]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\中国经济金融风险形势研判.pdf,1,[2861]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\巴塞尔Ⅲ框架下中国商业银行弹性化资本监管研究.pdf,1,[2862]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\房地产业与银行业信用风险传染性研究.pdf,1,[2863]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\商业银行金融创新与系统性风险.pdf,1,[2864]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\基于SRISK指标的中国银行业系统性风险度量研究.pdf,1,[2865]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\人口结构对房地产价格波动的影响.pdf,1,[2867]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\银行竞争对银行系统性风险的影响研究.pdf,1,[2868]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\我国系统性金融风险的测度.pdf,1,[2869]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\上市公司股价波动与财务业绩相关性分析——以房地产行业为例.pdf,1,[2870]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\建立强托管机制  防范系统性金融风险——访工商银行资产托管部总经理李勇.pdf,1,[2871]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\房价波动对居民消费影响的实证研究.pdf,1,[2872]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\潘功胜：房地产市场波动对金融体系影响有限.pdf,1,[2873]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\房地产企业在经济波动中的风险管理策略.pdf,1,[2874]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\城镇化、地理关联对房价的效应研究.pdf,1,[2875]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\高速铁路对沿线站点城市房地产价格影响力的时效类型实证研究.pdf,1,[2876]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\城市商业银行大额不良资产化解处置探析——以防范和化解系统性金融风险为视角.pdf,1,[2878]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\我国房地产市场波动对系统性风险溢出效应研究.pdf,1,[2879]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\银行系统性风险成因分析及评价模型的建立.pdf,1,[2880]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\降低沈阳市房地产信贷违约风险的对策研究.pdf,1,[2881]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\中国上市银行风险关联网络拓扑结构动态演变机制研究.pdf,1,[2882]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\房地产业周期波动研究述评.pdf,1,[2883]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\NMG银行风险导向内部审计在房地产项目贷款中的应用研究.pdf,1,[2884]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\中国金融机构系统性风险与影响因素研究.pdf,1,[2885]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\我国房地产市场波动状况分析.pdf,1,[2886]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\房价波动对银行信贷风险影响研究.pdf,1,[2887]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\房地产价格波动对金融稳定的影响分析.pdf,1,[2888]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\气候变化对我国银行业系统性风险冲击效应及应对策略研究.pdf,1,[2889]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\中国货币政策调控与房地产价格波动——基于拔靴分样本滚动窗口因果检验的新证据.pdf,1,[2890]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\资管新规、表外业务竞争与银行系统性风险.pdf,1,[2891]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\中国城市住宅地价房价比的溢出效应及影响因素研究.pdf,1,[2892]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\影子银行、系统性金融风险及其监管政策研究新进展.pdf,1,[2893]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\我国房地产价格波动对通货膨胀影响的实证研究.pdf,1,[2894]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\香港房地产的周期波动及其原因分析.pdf,1,[2895]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\系统重要性金融机构的恢复与处置计划问题研究.pdf,1,[2896]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\基于网络视角的银行业系统性风险度量方法.pdf,1,[2897]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\营改增对房地产业财务绩效影响实证研究.pdf,1,[2898]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\流动性风险监管升级对商业银行资产负债结构的影响.pdf,1,[2899]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\利率风险对商业银行的影响及防范研究.pdf,1,[2900]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\住房保障政策对房地产经济波动的平抑效应研究.pdf,1,[2901]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\银行适度规模实证研究中分析要素的探讨.pdf,1,[2902]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\土地财政背景下城市房价与产业结构特征的相关性研究.pdf,1,[2903]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\基于Shapley值的银行系统性风险度量研究.pdf,1,[2904]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\论我国商业银行混业经营的宏观审慎法律监管.pdf,1,[2905]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\银行业系统性风险对企业投资行为的影响研究.pdf,1,[2906]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\我国房地产市场与资本市场波动关系的量化研究.pdf,1,[2907]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\分散银行系统风险  完善房地产金融体系.pdf,1,[2908]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\资产证券化与系统性风险_来自上市商业银行的经验.pdf,1,[2909]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\金融—实体双向反馈视角下银行业系统性风险评估.pdf,1,[2910]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\供需失衡——房地产市场波动主因.pdf,1,[2911]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\市场波动凸显物业投资吸引力  全球房地产市场实现13500亿美元总投资额.pdf,1,[2912]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\基于因果网络的系统重要性银行评估问题研究.pdf,1,[2913]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\A股房地产板块对金融板块系统性风险溢出研究.pdf,1,[2914]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\我国房地产市场发展中的外资因素分析——我国房地产价格波动与外资影响.pdf,1,[2915]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\利(汇)率对银行系统性风险的影响——基于跨境资本流动视角.pdf,1,[2916]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\顺周期性下的银行风险管理与监管.pdf,1,[2918]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\成都市房地产泡沫实证研究.pdf,1,[2919]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\双支柱调控政策对银行系统性风险的影响.pdf,1,[2920]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\竞争对系统性银行风险的影响——基于中国利率市场化进程的证据.pdf,1,[2921]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\防范系统性金融风险的审计目标实现路径探究.pdf,1,[2923]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\我国房地产金融风险防控研究.pdf,1,[2924]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\房地产经济波动的影响因素及应对策略探析.pdf,1,[2925]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\互联网金融对中国商业银行系统性风险溢出效应的测度——基于GARCH-CoVaR模型的研究.pdf,1,[2926]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\中国商业银行非利息收入对系统性风险的影响研究.pdf,1,[2927]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\房地产价格波动对消费的影响.pdf,1,[2928]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\捕捉银行的影子——影子银行风险追踪与监测.pdf,1,[2929]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\应对融资担保的系统性风险.pdf,1,[2930]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\中国系统重要性银行的测度与监管——基于协同风险法.pdf,1,[2931]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\中国上市银行系统重要性评估.pdf,1,[2934]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\基于利益相关者的房价波动因素分析.pdf,1,[2935]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\经济周期与房地产波动的关系研究分析.pdf,1,[2936]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\金融审计与商业银行内部监管协调问题研究——基于防范系统性金融风险视角.pdf,1,[2937]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\我国银行业系统性风险研究和风险传染效应分析.pdf,1,[2938]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\房地产价格波动对我国商业银行信贷风险影响的实证分析.pdf,1,[2939]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\动态视角下房地产贷款对银行业系统性风险溢出研究.pdf,1,[2942]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\金控监管再出发.pdf,1,[2943]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\我国房地产价格波动机制研究——基于房地产投资需求的分析.pdf,1,[2944]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\货币政策对系统性金融风险的影响分析.pdf,1,[2945]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\房地产经济波动的影响因素及相关解决对策研究.pdf,1,[2946]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\银行流动性创造与系统性风险——基于同业视角的研究.pdf,1,[2947]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\系统重要性金融机构监管的国际法制构建与中国回应.pdf,1,[2948]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\新型城镇化金融市场建设研究.pdf,1,[2950]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\西安商品住房价格波动的比较研究.pdf,1,[2951]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\房价跌多少才会影响金融安全.pdf,1,[2952]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\宏观审慎政策与银行风险承担：理论模型与实证检验.pdf,1,[2953]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\份额多少考量川企手艺.pdf,1,[2954]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\货币政策对区域房地产价格波动的影响——基于DSGE模型.pdf,1,[2955]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\商业银行房地产信贷风险分析.pdf,1,[2956]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\基于房地产市场的我国系统性金融风险测度与预警研究.pdf,1,[2957]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\我国银行系统性风险的动态特征及系统重要性银行甄别——基于CCA与DAG相结合的分析.pdf,1,[2958]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\市场竞争、商业银行金融创新与银行业系统性风险——基于14家商业银行的实证研究.pdf,1,[2959]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\商业银行基于RAROC的资本预算方法研究.pdf,1,[2960]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\中国房地产的系统性风险分析.pdf,1,[2961]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\住房建设对居民消费影响.pdf,1,[2962]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\住宅房地产市场价格波动与经济周期的关联性分析.pdf,1,[2963]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\美国系统性金融风险防控——以富国银行21亿罚单切入.pdf,1,[2966]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\网络结构、资本缓冲与银行系统性风险传染效应——来自2007～2017年中国14个上市商业银行数据.pdf,1,[2968]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\天津市银行信贷规模与房地产价格波动的相关性研究.pdf,1,[2969]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\房地产价格波动对地方政府财政收入影响.pdf,1,[2970]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\商业银行“轻型化”转型如何影响系统性风险——兼论风险防控的“市场失灵”与“监管失灵”.pdf,1,[2971]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\养老金制度改革对房价的影响研究.pdf,1,[2972]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\我国金融机构系统性风险贡献度研究.pdf,1,[2973]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\杭州市房地产周期波动规律实证研究.pdf,1,[2974]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\“双支柱”调控框架、影子银行与银行系统性风险.pdf,1,[2975]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\房地产泡沫造成金融威胁的探讨.pdf,1,[2976]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\我国上市银行尾部风险溢出效应研究.pdf,1,[2977]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\房地产业与经济增长和金融风险.pdf,1,[2978]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\基于复杂网络的金融机构风险传染及系统重要性研究.pdf,1,[2979]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\基于信息溢出网络的我国金融机构系统关联性与机构股票收益波动间的关系研究.pdf,1,[2980]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\商业银行房地产信贷风险及其防范.pdf,1,[2981]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\金融信贷系统性风险与利益机会博弈研究.pdf,1,[2982]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\建设银行武威分行风险管理对策研究.pdf,1,[2983]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\我国房地产经济波动的影响因素分析及对策.pdf,1,[2984]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\房地产行业财务风险分析.pdf,1,[2985]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\金融科技对商业银行系统性风险影响的研究.pdf,1,[2986]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\资产证券化对我国银行风险承担的影响研究.pdf,1,[2987]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\银行风险与存款保险制度.pdf,1,[2988]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\房价波动与宏观调控的本土答案——简评《房地产价格波动与宏观调控机制研究》.pdf,1,[2989]
C:\Users\Ethan\CoreFiles\ProjectsFile\AcademicResearch-auto-workflow\workspace\references\attachments\商业银行房地产融资风险的比较研究.pdf,1,[2990]
