id,attachment_count,attachments_json,tag_count,tags_json
1965,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\技术创新与房地产价格波动的分析.pdf""]",0,[]
1966,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\房地产贷款对商业银行风险的影响效应研究.pdf""]",0,[]
1967,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\我国四大国有银行对银行系统的风险溢出效应研究.pdf""]",0,[]
1968,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\房价波动与经济增长的实证研究.pdf""]",0,[]
1969,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\上证A股银行股系统性风险实证分析.pdf""]",0,[]
1970,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\我国上市商业银行的系统重要性识别.pdf""]",0,[]
1971,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\银行业系统性风险溢出影响因素研究.pdf""]",0,[]
1972,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\我国货币政策对房地产市场调控的有效性研究.pdf""]",0,[]
1973,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\我国城市房地产政策与价格波动的关系研究.pdf""]",0,[]
1974,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\空间异质性与区域房地产价格波动的差异——基于地理加权回归的实证研究.pdf""]",0,[]
1975,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\房地产价格对商业银行贷款损失拨备的影响——基于长三角地区商业银行的实证研究.pdf""]",0,[]
1976,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\我国房地产金融与房地产行业风险关系分析.pdf""]",0,[]
1977,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\房地产金融风险的成因及防范对策.pdf""]",0,[]
1978,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\商业银行的房地产信贷风险分析.pdf""]",0,[]
1979,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\股价与房价波动对居民消费影响的动态研究.pdf""]",0,[]
1980,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\中国影子银行  金融体系的不定时炸弹.pdf""]",0,[]
1981,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\我国房地产经济安全及调控监管模式研究.pdf""]",0,[]
1982,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\房地产行业周期变化与银行不良贷款相关性增强,警惕房市调控对银行资产的冲击.pdf""]",0,[]
1983,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\中央银行职能调整后基层行怎么做.pdf""]",0,[]
1984,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\住房金融宏观审慎政策有效性研究——基于房价分化特征.pdf""]",0,[]
1985,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\我国当前防范系统性金融风险的思考.pdf""]",0,[]
1986,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\银行、影子银行体系与系统性风险研究.pdf""]",0,[]
1987,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\房地产市场对我国银行系统性风险的影响.pdf""]",0,[]
1988,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\我国商业银行存款保险差别费率分级系统的实证研究.pdf""]",0,[]
1989,0,[],0,[]
1990,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\经济波动、不良贷款与银行业系统性风险.pdf""]",0,[]
1991,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\泡沫还是理性——2003-2014年学术界对中国房价的研究综述.pdf""]",0,[]
1992,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\中国房地产价格区域差异实证研究.pdf""]",0,[]
1993,0,[],0,[]
1994,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\深港住房价格波动相关性研究.pdf""]",0,[]
1995,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\从光山县看影响房地产价格波动的因素.pdf""]",0,[]
1996,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\商业银行数字化转型如何影响系统性风险——基于系统重要性风险与系统脆弱性风险维度.pdf""]",0,[]
1997,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\流动性风险对我国商业银行风险承担的影响.pdf""]",0,[]
1998,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\货币政策对我国房地产业波动影响的实证分析.pdf""]",0,[]
1999,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\我国影子银行规模对银行系统性风险的影响及其路径研究.pdf""]",0,[]
2000,0,[],0,[]
2001,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\宏观审慎框架下中国上市银行系统性风险监测研究.pdf""]",0,[]
2002,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\股票与房地产价格波动影响银行系统稳定的传导机制分析.pdf""]",0,[]
2003,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\房地产风险很大.pdf""]",0,[]
2004,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\中国房地产泡沫趋向还是理性回归_——基于CCIEE房地产价格波动预警指数分析若干判断.pdf""]",0,[]
2005,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\通货膨胀与房地产价格作用机制研究.pdf""]",0,[]
2006,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\房地产周期波动对房地产信贷业务的影响.pdf""]",0,[]
2007,0,[],0,[]
2008,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\银行业系统性风险及其防范综述.pdf""]",0,[]
2009,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\市场风险对银行体系风险的影响实证分析.pdf""]",0,[]
2010,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\资本账户开放对中国商业银行系统性风险的影响研究.pdf""]",0,[]
2011,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\我国银行房地产信贷对房地产价格波动的影响.pdf""]",0,[]
2012,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\银行在危机中的作用研究.pdf""]",0,[]
2013,0,[],0,[]
2014,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\家庭住房需求与房价波动影响效度研究.pdf""]",0,[]
2015,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\探究新时代下的金融监管与商业银行风险防范策略.pdf""]",0,[]
2016,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\货币政策调控房价的地区差异性——基于VAR的实证研究.pdf""]",0,[]
2017,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\中国金融监管顶层设计尤为重要.pdf""]",0,[]
2018,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\基于Hedonic模型上海市房价影响因素研究.pdf""]",0,[]
2019,0,[],0,[]
2020,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\土地价格波动的SARCH效应研究.pdf""]",0,[]
2021,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\房价波动对我国系统性金融风险的影响研究.pdf""]",0,[]
2022,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\余额宝的经济意义评价及其监管建议.pdf""]",0,[]
2023,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\房地产企业过度金融化对其财务风险的影响.pdf""]",0,[]
2024,0,[],0,[]
2025,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\存款保险制度对银行业系统性金融风险的影响研究.pdf""]",0,[]
2026,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\房地产价格泡沫对系统性金融风险的影响研究.pdf""]",0,[]
2027,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\多层次风险并表管理模式研究.pdf""]",0,[]
2028,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\要重视防范银行群体性不理智信贷行为导致系统性风险.pdf""]",0,[]
2029,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\房地产市场波动与银行风险控制.pdf""]",0,[]
2030,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\债券投资如何影响商业银行系统性风险？——基于系统性风险分解的视角.pdf""]",0,[]
2031,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\房价波动与购房者非理性行为研究综述.pdf""]",0,[]
2032,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\影子银行对商业银行传统业务的影响研究.pdf""]",0,[]
2033,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\问题银行公共资金救助法律制度研究.pdf""]",0,[]
2034,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\金融业来了“金稳会”——7月财经金融热点观察.pdf""]",0,[]
2035,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\金融审计化解系统性金融风险的路径探析.pdf""]",0,[]
2036,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\房地产价格波动与货币政策反应研究.pdf""]",0,[]
2037,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\逾10家上市银行对公房地产贷款不良率抬升.pdf""]",0,[]
2038,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\影子银行、房地产价格与中国经济波动.pdf""]",0,[]
2039,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\基于同业投资回报的银行系统性风险传染过程分析.pdf""]",0,[]
2040,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\从两个视角看银行业监管.pdf""]",0,[]
2041,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\预期冲击与中国房地产市场波动异象.pdf""]",0,[]
2042,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\关于房价影响因素的理论分析与实证研究.pdf""]",0,[]
2043,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\我国房地产信贷与房价波动关系的实证研究——基于增速层面.pdf""]",0,[]
2044,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\基于Knight不确定性与系统性风险的存款保险定价研究.pdf""]",0,[]
2045,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\我国居民资产价格波动的财富效应研究.pdf""]",0,[]
2046,0,[],0,[]
2047,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\基于传染模型的银行网络上的风险扩散.pdf""]",0,[]
2048,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\房地产贷款对我国商业银行系统性风险的影响研究.pdf""]",0,[]
2049,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\房地产中资美元债市场价格波动：回顾与展望.pdf""]",0,[]
2050,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\中国商业银行系统性风险评估与管理.pdf""]",0,[]
2051,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\金融开放对我国银行业系统性风险的影响分析.pdf""]",0,[]
2052,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\汇率冲击与房地产价格波动.pdf""]",0,[]
2053,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\中国房地产价格与经济发展关系的实证研究.pdf""]",0,[]
2054,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\影子银行业务对系统性风险的影响研究.pdf""]",0,[]
2055,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\嵌入、脱嵌与引领_浙江的省市县府际关系改革及理论贡献——改革开放40年的回顾与反思.pdf""]",0,[]
2056,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\宏观金融调控对房地产业的影响.pdf""]",0,[]
2057,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\金融稳定视角下房地产周期波动和驱动效应研究.pdf""]",0,[]
2058,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\商业银行房地产信贷风险的应对策略.pdf""]",0,[]
2059,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\利率市场化对房地产行业资本结构影响的实证研究.pdf""]",0,[]
2060,0,[],0,[]
2061,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\利率下调对房地产业的影响.pdf""]",0,[]
2062,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\中小银行应以新思路应对新趋势.pdf""]",0,[]
2063,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\房地产市场波动对经济稳定的影响机制与调控策略研究.pdf""]",0,[]
2064,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\银行风险传染随机模型研究.pdf""]",0,[]
2065,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\房地产经济管理过程中如何应对金融风险的冲击.pdf""]",0,[]
2066,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\系统性风险新认识与我国宏观审慎监管探索.pdf""]",0,[]
2067,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\国有商业银行上市后面临的挑战及经营对策.pdf""]",0,[]
2068,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\金融开放对银行系统性风险的影响研究.pdf""]",0,[]
2069,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\我国系统性金融风险分析及防范研究.pdf""]",0,[]
2070,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\基于CoVaR的中国商业银行系统性风险溢出效应研究.pdf""]",0,[]
2071,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\结构性货币政策与银行系统性风险承担：基于LPR改革实验的证据.pdf""]",0,[]
2072,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\银行业：背着包袱的新战场.pdf""]",0,[]
2073,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\基于“城房指数”的中国城市新建商品住房市场有效性研究.pdf""]",0,[]
2074,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\美国联邦存款保险公司处置问题银行的依据与实操.pdf""]",0,[]
2075,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\金融摩擦、货币政策传导与系统性金融风险——影子银行风险承担角度的研究.pdf""]",0,[]
2076,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\基于CCA模型的我国银行系统性金融风险实证研究.pdf""]",0,[]
2077,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\基于“三维”竞争情报的银行系统性风险防范.pdf""]",0,[]
2078,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\房价中的公共品资本化效应研究.pdf""]",0,[]
2079,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\房价波动对中国工业生产率影响的实证研究.pdf""]",0,[]
2080,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\中国房价影响因素的研究综述.pdf""]",0,[]
2081,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\北京市房地产业投资环境研究.pdf""]",0,[]
2082,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\加强银行业系统性风险关联数据库建设.pdf""]",0,[]
2083,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\中国房地产业波动对国民经济的影响研究.pdf""]",0,[]
2084,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\“太相似而不能倒”：银行信贷同群效应与系统性风险.pdf""]",0,[]
2085,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\互联网金融对中国商业银行系统性风险的影响——基于SVAR模型的实证研究.pdf""]",0,[]
2086,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\中国房地产经济周期波动及对策的几点思考.pdf""]",0,[]
2087,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\我国房地产投资周期波动的特征——基于主成分分析方法构建我国房地产投资景气指数.pdf""]",0,[]
2088,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\MPA实施对股份制银行同业存单业务的影响.pdf""]",0,[]
2089,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\商业银行操作风险与系统性风险度量研究.pdf""]",0,[]
2090,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\对影子银行加强监管的国际金融法制改革.pdf""]",0,[]
2091,0,[],0,[]
2092,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\资产价格波动与中国银行业系统性风险关系研究——基于SRISK指标的实证分析.pdf""]",0,[]
2093,0,[],0,[]
2094,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\银行流动性风险影响房地产公司价值的机制与效果.pdf""]",0,[]
2095,0,[],0,[]
2096,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\货币政策、银行杠杆率与银行系统性风险.pdf""]",0,[]
2097,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\系统性风险防范与多重金融政策搭配——基于DSGE模型的逆周期监管效应分析.pdf""]",0,[]
2098,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\房地产价格波动与银行信贷增长的实证研究.pdf""]",0,[]
2099,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\房地产周期波动的理论与实证研究.pdf""]",0,[]
2100,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\宏观审慎政策：理论发展与中国特色实践创新.pdf""]",0,[]
2101,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\房地产贷款占比对我国商业银行稳健经营能力影响研究.pdf""]",0,[]
2102,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\从金融结构演进角度客观评估影子银行.pdf""]",0,[]
2103,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\后危机时代我国宏观审慎性管理制度研究.pdf""]",0,[]
2104,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\中小银行市场退出预警机制研究.pdf""]",0,[]
2105,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\基于复杂网络理论的银行系统性风险传染研究.pdf""]",0,[]
2106,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\基于百度搜索指数的房地产调控政策效果研究.pdf""]",0,[]
2107,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\我国房地产业的系统性金融风险研究.pdf""]",0,[]
2108,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\银行信贷对房地产价格波动影响研究——以日照市为例.pdf""]",0,[]
2109,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\市场传闻、澄清公告对银行系统性风险的影响研究——基于2006-2014年的传闻数据.pdf""]",0,[]
2110,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\从货币发行量看房地产价格波动——基于行为金融学.pdf""]",0,[]
2111,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\长沙工商银行房地产开发贷款的风险管理研究.pdf""]",0,[]
2112,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\影子银行信贷对房地产企业的影响.pdf""]",0,[]
2113,1,"[""C:\\Users\\Ethan\\CoreFiles\\ProjectsFile\\AcademicResearch-auto-workflow\\workspace\\references\\attachments\\我国房地产价格泡沫及其引致因素实证分析.pdf""]",0,[]
